"Depth","SST_mean.coldest.month","SST_mean.hottest.month","NOX.B_mean","NO3_B_mean","NO2.B_mean","NH4.B_mean","TN.B_mean","DIN.B_mean","TP.B_mean","SRP.B_mean","APA.B_mean","TOC.B_mean","SiO2.B_mean","TURB.B_mean","SAL.B_mean","TEMP.B_mean","DO.B_mean","Kd_mean","TN.TP_mean","N.P_mean","DIN.TP_mean","Si.DIN_mean","Io_mean","DSIGT_mean","NOX.B_monthly_range","NO2.B_monthly_range","NH4.B_monthly_range","TN.B_monthly_range","TP.B_monthly_range","SRP.B_monthly_range","APA.B_monthly_range","TOC.B_monthly_range","TURB.B_monthly_range","SAL.B_yearly_range","TEMP.B_monthly_range","DO.B_monthly_range","Kd_monthly_range","TN.TP_monthly_range","N.P_monthly_range","DIN.TP_monthly_range","Io_monthly_range","NOX.B_yearly_range","NO3_B_yearly_range","NO2.B_yearly_range","NH4.B_yearly_range","TN.B_yearly_range","DIN.B_yearly_range","TON.B_yearly_range","TP.B_yearly_range","SRP.B_yearly_range","TOC.B_yearly_range","SiO2.B_yearly_range","TURB.B_yearly_range","TEMP.B_yearly_range","DO.B_yearly_range","TN.TP_yearly_range","N.P_yearly_range","DIN.TP_yearly_range","Si.DIN_yearly_range","Chla_mean","Chla_annualRange","lon.trend"
4.572,23.1120957693422,30.5781385199241,0.220123118633924,0.205644744933336,0.046861561563581,0.357789183284712,11.2467707495158,0.668838655688142,0.203778979494202,0.0328669779749256,0.0598050834409409,138.859385020466,1.28103858405588,1.3117830041606,36.2439153547861,26.7226785098096,6.13197921806643,0.264224223968914,72.0304549190329,46.480597890274,3.63641889008427,4.01454252827975,26.9716828005478,0.158759417481095,0.555920981955999,0.0828747824148287,0.662307477773019,17.9002730084252,0.254058827893722,0.064445037504359,0.0660154339977007,169.742854910888,2.70843741149186,1.22487382121295,3.68678699770705,1.69325566926442,0.620932957895162,145.487117754317,150.330570795512,8.40493937655992,49.5858068144492,0.386718485317552,0.314507062478516,0.0567559786135954,0.518697668518037,10.1183455919514,0.728758506028624,9.71344271173693,0.166827510962579,0.0437907892491269,86.5132818121299,2.64527490549136,1.67436657037558,7.59985187501283,1.13235850395396,72.2606702840951,79.9127982605463,6.31431815795375,48.9273036927885,1.25644170127067,3.0500391125679,-0.73447684339501
4.572,23.1120957693422,30.5781385199241,0.220123118633924,0.205644744933336,0.046861561563581,0.357789183284712,11.2467707495158,0.668838655688142,0.203778979494202,0.0328669779749256,0.0598050834409409,138.859385020466,1.28103858405588,1.3117830041606,36.2439153547861,26.7226785098096,6.13197921806643,0.264224223968914,72.0304549190329,46.480597890274,3.63641889008427,4.01454252827975,26.9716828005478,0.158759417481095,0.555920981955999,0.0828747824148287,0.662307477773019,17.9002730084252,0.254058827893722,0.064445037504359,0.0660154339977007,169.742854910888,2.70843741149186,1.22487382121295,3.68678699770705,1.69325566926442,0.620932957895162,145.487117754317,150.330570795512,8.40493937655992,49.5858068144492,0.386718485317552,0.314507062478516,0.0567559786135954,0.518697668518037,10.1183455919514,0.728758506028624,9.71344271173693,0.166827510962579,0.0437907892491269,86.5132818121299,2.64527490549136,1.67436657037558,7.59985187501283,1.13235850395396,72.2606702840951,79.9127982605463,6.31431815795375,48.9273036927885,1.25644170127067,3.0500391125679,-0.73447684339501
3.048,23.3688438133874,30.4451802656546,0.220065474676808,0.203998794292227,0.0460873731446354,0.357942933883406,10.0607065313087,0.626849896603167,0.196463661750714,0.0336836974630082,0.0564327221850587,139.13272643156,0.8663237122312,0.821716108932542,36.1655106705598,26.7287693393173,6.07863349395053,0.208574493526436,68.7156235520875,34.8013983400107,3.57569414561565,2.51398904930366,34.2434930168014,0.18306897873039,0.440099138757212,0.0816897500899383,0.769846153192943,15.5513313711857,0.23359445810524,0.0688560834950137,0.0636102778173297,92.642674155975,2.63372103379113,0.864970853482031,3.27652733815684,1.57132520082505,0.503056911935608,147.191050155607,98.6291464990471,8.45335737425334,48.8602366260336,0.386545186884665,0.313734889277687,0.0481759183528334,0.503120218775176,10.0280365223269,0.728866889421476,9.71065851091539,0.159284946105003,0.0391658596416969,44.8108863732066,1.06649584049887,1.4254152413956,6.18706116003136,1.00619444326684,73.7950271048715,79.0129139281729,5.63229389083623,34.4835838741607,0.458450263981966,2.53633814305067,-0.782647339066904
3.048,23.3695293393219,30.4543889943074,0.220146130374187,0.201435470118912,0.0449368012776148,0.345078996025269,10.9068204517745,0.602090869793369,0.200115184093474,0.0333044268241454,0.0609553323347674,135.497947823309,1.03181845185324,1.0497618297451,36.1530599361643,26.684027031582,6.10191383601737,0.220117708625631,68.2843163229154,41.9587146368949,3.5814192934835,2.27989768596817,29.1319494977256,0.175416170623796,0.560984180002614,0.0751154964133324,0.672893374091893,17.647776687168,0.238856739149855,0.0646073915767363,0.0652984375253337,154.966930583691,2.69091176111645,0.860126412116473,3.46851309164717,1.64569919061356,0.557768858896335,140.29246138892,141.976147995703,7.87067105448863,49.7721506551145,0.387463135139568,0.314566765987989,0.0524274395124263,0.522385480921797,10.1254130587054,0.734658545279516,9.6646542954519,0.163125847071987,0.0425773111855542,79.7485604208471,2.03487021691736,1.5846506958996,7.23339265009601,1.00497453356588,71.2764741709918,79.1287851077117,5.49547476359214,59.2972947817195,1.25644170127067,3.0500391125679,-0.731431068338673
4.572,23.1120957693422,30.5781385199241,0.220123118633924,0.205644744933336,0.046861561563581,0.357789183284712,11.2467707495158,0.668838655688142,0.203778979494202,0.0328669779749256,0.0598050834409409,138.859385020466,1.28103858405588,1.3117830041606,36.2439153547861,26.7226785098096,6.13197921806643,0.264224223968914,72.0304549190329,46.480597890274,3.63641889008427,4.01454252827975,26.9716828005478,0.158759417481095,0.555920981955999,0.0828747824148287,0.662307477773019,17.9002730084252,0.254058827893722,0.064445037504359,0.0660154339977007,169.742854910888,2.70843741149186,1.22487382121295,3.68678699770705,1.69325566926442,0.620932957895162,145.487117754317,150.330570795512,8.40493937655992,49.5858068144492,0.386718485317552,0.314507062478516,0.0567559786135954,0.518697668518037,10.1183455919514,0.728758506028624,9.71344271173693,0.166827510962579,0.0437907892491269,86.5132818121299,2.64527490549136,1.67436657037558,7.59985187501283,1.13235850395396,72.2606702840951,79.9127982605463,6.31431815795375,48.9273036927885,1.25644170127067,3.0500391125679,-0.73447684339501
3.048,23.3695293393219,30.4543889943074,0.220146130374187,0.201435470118912,0.0449368012776148,0.345078996025269,10.9068204517745,0.602090869793369,0.200115184093474,0.0333044268241454,0.0609553323347674,135.497947823309,1.03181845185324,1.0497618297451,36.1530599361643,26.684027031582,6.10191383601737,0.220117708625631,68.2843163229154,41.9587146368949,3.5814192934835,2.27989768596817,29.1319494977256,0.175416170623796,0.560984180002614,0.0751154964133324,0.672893374091893,17.647776687168,0.238856739149855,0.0646073915767363,0.0652984375253337,154.966930583691,2.69091176111645,0.860126412116473,3.46851309164717,1.64569919061356,0.557768858896335,140.29246138892,141.976147995703,7.87067105448863,49.7721506551145,0.387463135139568,0.314566765987989,0.0524274395124263,0.522385480921797,10.1254130587054,0.734658545279516,9.6646542954519,0.163125847071987,0.0425773111855542,79.7485604208471,2.03487021691736,1.5846506958996,7.23339265009601,1.00497453356588,71.2764741709918,79.1287851077117,5.49547476359214,59.2972947817195,1.25644170127067,3.0500391125679,-0.731431068338673
3.048,23.3695293393219,30.4543889943074,0.220146130374187,0.201435470118912,0.0449368012776148,0.345078996025269,10.9068204517745,0.602090869793369,0.200115184093474,0.0333044268241454,0.0609553323347674,135.497947823309,1.03181845185324,1.0497618297451,36.1530599361643,26.684027031582,6.10191383601737,0.220117708625631,68.2843163229154,41.9587146368949,3.5814192934835,2.27989768596817,29.1319494977256,0.175416170623796,0.560984180002614,0.0751154964133324,0.672893374091893,17.647776687168,0.238856739149855,0.0646073915767363,0.0652984375253337,154.966930583691,2.69091176111645,0.860126412116473,3.46851309164717,1.64569919061356,0.557768858896335,140.29246138892,141.976147995703,7.87067105448863,49.7721506551145,0.387463135139568,0.314566765987989,0.0524274395124263,0.522385480921797,10.1254130587054,0.734658545279516,9.6646542954519,0.163125847071987,0.0425773111855542,79.7485604208471,2.03487021691736,1.5846506958996,7.23339265009601,1.00497453356588,71.2764741709918,79.1287851077117,5.49547476359214,59.2972947817195,1.25644170127067,3.0500391125679,-0.731431068338673
4.572,23.3915425239061,30.4460360531309,0.220193827812191,0.189907418456293,0.043669421101972,0.336147810521253,11.564941731532,0.603163417809804,0.196253167275345,0.0328880079579804,0.0648721496412437,132.433443024023,1.04347567547256,0.810560209267648,36.1798214329145,26.6198508234619,6.08458434352245,0.199571288198361,68.6128589045234,34.3445015230265,3.57705761311252,1.49822924723658,30.4994359993821,0.17250235557641,0.487001931690556,0.0657925039854721,0.948144212991112,21.5249013045497,0.232693919091964,0.0815729247326476,0.0717795399738209,132.321598757855,2.70009239569615,0.799250082696413,3.62127052826618,1.71239789400009,0.565874787626334,143.445381275817,101.707473021416,7.5924678748216,50.516503398538,0.38361318623973,0.312571060624181,0.0507104327395427,0.54501126722756,11.2264933871754,0.717151728455295,9.90399633921291,0.134102769228154,0.0447832609480629,68.4347235382784,1.47032304699509,1.55311795085203,6.92491600271983,1.03391050150607,76.0622439189862,74.8003262012083,4.61385167235193,18.5002452011184,0.727299717536135,3.28768914937973,-0.67339164686188
4.572,23.3915425239061,30.4460360531309,0.220193827812191,0.189907418456293,0.043669421101972,0.336147810521253,11.564941731532,0.603163417809804,0.196253167275345,0.0328880079579804,0.0648721496412437,132.433443024023,1.04347567547256,0.810560209267648,36.1798214329145,26.6198508234619,6.08458434352245,0.199571288198361,68.6128589045234,34.3445015230265,3.57705761311252,1.49822924723658,30.4994359993821,0.17250235557641,0.487001931690556,0.0657925039854721,0.948144212991112,21.5249013045497,0.232693919091964,0.0815729247326476,0.0717795399738209,132.321598757855,2.70009239569615,0.799250082696413,3.62127052826618,1.71239789400009,0.565874787626334,143.445381275817,101.707473021416,7.5924678748216,50.516503398538,0.38361318623973,0.312571060624181,0.0507104327395427,0.54501126722756,11.2264933871754,0.717151728455295,9.90399633921291,0.134102769228154,0.0447832609480629,68.4347235382784,1.47032304699509,1.55311795085203,6.92491600271983,1.03391050150607,76.0622439189862,74.8003262012083,4.61385167235193,18.5002452011184,0.727299717536135,3.28768914937973,-0.67339164686188
4.572,23.3915425239061,30.4460360531309,0.220193827812191,0.189907418456293,0.043669421101972,0.336147810521253,11.564941731532,0.603163417809804,0.196253167275345,0.0328880079579804,0.0648721496412437,132.433443024023,1.04347567547256,0.810560209267648,36.1798214329145,26.6198508234619,6.08458434352245,0.199571288198361,68.6128589045234,34.3445015230265,3.57705761311252,1.49822924723658,30.4994359993821,0.17250235557641,0.487001931690556,0.0657925039854721,0.948144212991112,21.5249013045497,0.232693919091964,0.0815729247326476,0.0717795399738209,132.321598757855,2.70009239569615,0.799250082696413,3.62127052826618,1.71239789400009,0.565874787626334,143.445381275817,101.707473021416,7.5924678748216,50.516503398538,0.38361318623973,0.312571060624181,0.0507104327395427,0.54501126722756,11.2264933871754,0.717151728455295,9.90399633921291,0.134102769228154,0.0447832609480629,68.4347235382784,1.47032304699509,1.55311795085203,6.92491600271983,1.03391050150607,76.0622439189862,74.8003262012083,4.61385167235193,18.5002452011184,0.727299717536135,3.28768914937973,-0.67339164686188
4.572,23.3915425239061,30.4460360531309,0.220193827812191,0.189907418456293,0.043669421101972,0.336147810521253,11.564941731532,0.603163417809804,0.196253167275345,0.0328880079579804,0.0648721496412437,132.433443024023,1.04347567547256,0.810560209267648,36.1798214329145,26.6198508234619,6.08458434352245,0.199571288198361,68.6128589045234,34.3445015230265,3.57705761311252,1.49822924723658,30.4994359993821,0.17250235557641,0.487001931690556,0.0657925039854721,0.948144212991112,21.5249013045497,0.232693919091964,0.0815729247326476,0.0717795399738209,132.321598757855,2.70009239569615,0.799250082696413,3.62127052826618,1.71239789400009,0.565874787626334,143.445381275817,101.707473021416,7.5924678748216,50.516503398538,0.38361318623973,0.312571060624181,0.0507104327395427,0.54501126722756,11.2264933871754,0.717151728455295,9.90399633921291,0.134102769228154,0.0447832609480629,68.4347235382784,1.47032304699509,1.55311795085203,6.92491600271983,1.03391050150607,76.0622439189862,74.8003262012083,4.61385167235193,18.5002452011184,0.727299717536135,3.28768914937973,-0.67339164686188
4.572,23.4108634453782,30.4373965844402,0.220207082390127,0.194094432501135,0.0436013554664849,0.356558456335913,11.0924477019427,0.6202418444389,0.196273826006359,0.0296133291576846,0.0594829243418783,130.840341602728,0.950209058859822,0.936149088456027,36.2209996944773,26.6974869154745,6.11097237168121,0.209838171157827,69.247499484875,37.888215790399,3.31554213277817,1.53125840224962,32.9148154565582,0.171444148405614,0.561627923080867,0.0793457458083077,0.70617631746323,20.4365110738,0.232493576877293,0.0590641741878144,0.0698668629883974,132.547480613961,2.77955545701953,0.768174489575165,3.66623812473384,1.78345516871838,0.574262699304992,147.368959673856,126.3039224452,7.3679035947704,51.034981345597,0.387297834871035,0.313757185369114,0.0487952605750411,0.549206979315854,11.0196424084389,0.743975120262592,10.0538841621026,0.151064599192041,0.0336822133092585,68.7168367791458,1.86724047348797,1.94025479971888,6.88760408910743,1.13874338387713,75.3944206808243,77.9608574752792,4.53776100565358,-53.4433935658151,0.698752752372197,3.53432057797909,-0.62024455868831
4.572,23.4108634453782,30.4373965844402,0.220207082390127,0.194094432501135,0.0436013554664849,0.356558456335913,11.0924477019427,0.6202418444389,0.196273826006359,0.0296133291576846,0.0594829243418783,130.840341602728,0.950209058859822,0.936149088456027,36.2209996944773,26.6974869154745,6.11097237168121,0.209838171157827,69.247499484875,37.888215790399,3.31554213277817,1.53125840224962,32.9148154565582,0.171444148405614,0.561627923080867,0.0793457458083077,0.70617631746323,20.4365110738,0.232493576877293,0.0590641741878144,0.0698668629883974,132.547480613961,2.77955545701953,0.768174489575165,3.66623812473384,1.78345516871838,0.574262699304992,147.368959673856,126.3039224452,7.3679035947704,51.034981345597,0.387297834871035,0.313757185369114,0.0487952605750411,0.549206979315854,11.0196424084389,0.743975120262592,10.0538841621026,0.151064599192041,0.0336822133092585,68.7168367791458,1.86724047348797,1.94025479971888,6.88760408910743,1.13874338387713,75.3944206808243,77.9608574752792,4.53776100565358,-53.4433935658151,0.698752752372197,3.53432057797909,-0.62024455868831
4.572,23.4108634453782,30.4373965844402,0.220207082390127,0.194094432501135,0.0436013554664849,0.356558456335913,11.0924477019427,0.6202418444389,0.196273826006359,0.0296133291576846,0.0594829243418783,130.840341602728,0.950209058859822,0.936149088456027,36.2209996944773,26.6974869154745,6.11097237168121,0.209838171157827,69.247499484875,37.888215790399,3.31554213277817,1.53125840224962,32.9148154565582,0.171444148405614,0.561627923080867,0.0793457458083077,0.70617631746323,20.4365110738,0.232493576877293,0.0590641741878144,0.0698668629883974,132.547480613961,2.77955545701953,0.768174489575165,3.66623812473384,1.78345516871838,0.574262699304992,147.368959673856,126.3039224452,7.3679035947704,51.034981345597,0.387297834871035,0.313757185369114,0.0487952605750411,0.549206979315854,11.0196424084389,0.743975120262592,10.0538841621026,0.151064599192041,0.0336822133092585,68.7168367791458,1.86724047348797,1.94025479971888,6.88760408910743,1.13874338387713,75.3944206808243,77.9608574752792,4.53776100565358,-53.4433935658151,0.698752752372197,3.53432057797909,-0.62024455868831
4.572,23.4108634453782,30.4373965844402,0.220207082390127,0.194094432501135,0.0436013554664849,0.356558456335913,11.0924477019427,0.6202418444389,0.196273826006359,0.0296133291576846,0.0594829243418783,130.840341602728,0.950209058859822,0.936149088456027,36.2209996944773,26.6974869154745,6.11097237168121,0.209838171157827,69.247499484875,37.888215790399,3.31554213277817,1.53125840224962,32.9148154565582,0.171444148405614,0.561627923080867,0.0793457458083077,0.70617631746323,20.4365110738,0.232493576877293,0.0590641741878144,0.0698668629883974,132.547480613961,2.77955545701953,0.768174489575165,3.66623812473384,1.78345516871838,0.574262699304992,147.368959673856,126.3039224452,7.3679035947704,51.034981345597,0.387297834871035,0.313757185369114,0.0487952605750411,0.549206979315854,11.0196424084389,0.743975120262592,10.0538841621026,0.151064599192041,0.0336822133092585,68.7168367791458,1.86724047348797,1.94025479971888,6.88760408910743,1.13874338387713,75.3944206808243,77.9608574752792,4.53776100565358,-53.4433935658151,0.698752752372197,3.53432057797909,-0.62024455868831
